,company,country,description,location,review,salary,star,title
8,Lloyds Pharmacy,United Kingdom,"Extracting data from core systems and developing Excel tools to analyse data and create dashboards to identify areas of opportunity, model change impacts and...",Coventry,363,None,43.2,Operations Intelligence Analyst
5,Lawrence Harvey,United Kingdom,Big Data Developer - 6 months rolling. Strong technical experience as a Big Data Developer using Java 8 / Kafka / HBase in AWS ecosystem....,London,None,None,None,Big Data Developer - London- SC Cleared
8,"Fossil Group, Inc.",United Kingdom,"Making an Impact, we go big. Tasks include a variety of operations activities such as monitoring KPIs, data validation, Product and Content Management, Social...",Milton Keynes,558,None,51.0,Digital Marketing Assistant - Internship (6 Months)
9,Cisco,United Kingdom,"Today, we are building teams that are expanding our technology solutions in the mobile, cloud, security, IT, and big data spaces, including software and...",Feltham,2928,None,51.6,Project Manager - Bachelor/Master (Associate) - United Kingdom
0,KPMG UK,United Kingdom,"Help clients enhance their ERP data analytics capability. Delivering Oracle process controls, data analytics and assurance services....",London,3632,"£35,000 - £42,000 a year",51.0,Oracle ERP Controls Analyst - Corporates - Tech Risk Consulting
1,Hortonworks,United Kingdom,Our connected data platforms powers modern data applications that deliver actionable intelligence from all data:....,London,12,None,43.8,Solutions Engineer
2,University of Oxford,United Kingdom,"The Centre will conduct research on and promote inclusive public engagement with the ethical and social challenges presented by advances in neuroscience, big...",Oxford,35,"£31,604 - £38,833 a year",54.0,Public Engagement Officer
3,J&C Associates Ltd,United Kingdom,Leading big data development teams. Big data architecture design and analysis. Technical leadership of the strategic Big Data store within a Digital Services....,London,None,£540 a day,None,Big Data Architect (3-6 momths contract)
6,Couchbase,United Kingdom,"Couchbase is designed for global deployments, with configurable cross data center replication to increase data locality and availability....",London,2,None,42.0,Solutions Engineer - PreSales
7,G-Research,United Kingdom,You will be coming on board at a critical time to help drive the expansion of big data technologies and grow their reach within G-Research....,London,None,None,None,Splunk Linux Engineer
8,G-Research,United Kingdom,"We use scientific techniques, big data and world-class technology to predict future movements in financial markets, and develop the platform to deploy these...",London,None,None,None,Windows Engineer
9,EY,United Kingdom,"JavaScript, SQL, .NET, C#, Java, Hadoop/Spark, Big Data Processing (Lambda architecture), Oracle database, Oracle ERP, Android, iOS, Python, C++, Objective-C,...",London,3893,None,51.0,Assistant IT Consultant - London
0,ARM,United Kingdom,"Data science, data analysis, model development, ML. It does this by applying a mixture of Data Science, Data Engineering and Data Visualisation disciplines to a...",Cambridge,21,None,51.6,Data Science Intern
2,CitySprint,United Kingdom,Confidence and attention to detail when managing confidential customer information and general data entry....,London,62,None,39.0,Customer Service Agent
3,Co Op Bank,United Kingdom,"Knowledge of Front Office/Dealing/Market Data systems. Investigate and solve incidents with business applications, packaged software and data....",London,4,None,31.8,Application Support Analyst
4,MICROTECH GLOBAL LTD,United Kingdom,"Loading from disparate data sets by leveraging various big data technology. Implementing complex big data projects with a focus on collecting, parsing, managing...",London,None,None,None,Big Data Engineer/Scientist - Contract
5,Modis,United Kingdom,"Big Data Developer - London - Hadoop - 6 months - 650pd. Big Data Developer, Hadoop, Hadoop Developer, ETL, Spark, Storm, NoSQL, Cassandra, Sparkstreaming,...",London,208,£500 - £700 a day,42.6,Big Data Developer - London- Hadoop - 6 months - 650pd
6,Goldman Sachs,United Kingdom,"Our analysts work on client-focused research in the equity, fixed-income, currency, and commodities markets, mining big data that enters markets around the...",London,924,None,51.6,"Global Investment Research, Healthcare, Associate, London"
7,Smart Recruit Online,United Kingdom,"Data literate in data management and governance. Undertake data segmentations and data analysis in SSMS. If you’ve got experience of HTML, Dreamweaver, TCL that...",London,None,None,None,CRM Campaign Executive - SQL / T-SQL
9,Goldman Sachs,United Kingdom,"Good understanding of algorithms, data structures and core programming concepts. ETO's System Reliability Engineering team uses big data processing, machine...",London,924,None,51.6,"Technology, Platform, ETO Java Developer, Associate, London"
0,Vodafone,United Kingdom,"This will cover a wide range from technology designs to deliver Networks and IT through to Security, Big Data and beyond!...",Newbury,2805,None,51.0,Discover Graduate Programme Technology
1,PA Consulting Group,United Kingdom,"Using a range of, on premise and cloud based, big data and data visualisation technologies to deliver innovative insight....",London,22,None,51.0,Economist - Consultant Analyst
2,Focusrite,United Kingdom,"We’re a small team with big plans. You have big ideas but enjoy working amongst a small, passionate team. You'll leverage data to understand our customers in...",London,None,None,None,Junior Digital Marketer
3,McLaren,United Kingdom,"ATLAS is a software package used to obtain, display and analyse data from control systems such as those used within motorsport and automotive applications....",London,34,None,44.4,Test Analyst
4,KPMG UK,United Kingdom,"Data extraction and processing (i.e. Interpretation of data analytics results, and ability to derive insightful and quantifiable business insights using data...",London,3632,None,51.0,ERP Analytics Manager
5,Elsevier,United Kingdom,"Knowledge of industry leading data quality and data protection management practices. You will serve as a link between data governance, compliance and business...",London,225,None,42.6,Head of Business Analytics
6,KPMG UK,United Kingdom,O Privacy inventories and data flow mapping. Proven experience of working within the Privacy / Data Protection industry....,London,3632,None,51.0,Data Privacy Consultant – Assistant Manager - Cyber - Risk Consulting
7,FactSet,United Kingdom,Japanese language skills a big plus. Workflow is to be conducted from raw data generation. FactSet Partners is a solution of customized products....,London EC2A,323,None,44.4,Product Specialist : Financial Software/Data : VB/SQL
8,Interactive Data,United Kingdom,"Japanese language skills a big plus. Fully integrated into our clients’ internal processes, FactSet Partners allows them to specify and control exactly how...",London EC2A,39,None,40.8,Product Specialist : Financial Software/Data : VB/SQL
9,FactSet Research Systems,United Kingdom,"Japanese language skills a big plus. Fully integrated into our clients’ internal processes, FactSet Partners allows them to specify and control exactly how...",London EC2A,323,None,44.4,Product Specialist : Financial Software/Data : VB/SQL
0,University of Oxford,United Kingdom,Visual Search for the Era of Big Data’. We are seeking a full-time Postdoctoral Research Assistant to join the EPSRC Project ‘Seebibyte:....,Oxford,35,"£31,604 - £38,833 a year",54.0,Postdoctoral Research Assistant in Biomedical Image Analysis
1,Intel,United Kingdom,"We partner with innovators and makers to enable inventions in Personal Technology, Cloud Services, Internet of Things, Healthcare, Big Data and Wearable's....",Swindon,2766,None,52.2,Engineering Intern Computing Lab - UK Intern 2018
2,The Stars Group,United Kingdom,"Application of data to areas such as A/B testing or ROI. Experience in data mining / advanced analytics (clustering, regression, predictive models or similar)....",London,None,None,None,Operations Insight Analyst
3,Avanade,United Kingdom,"Experience using large scale, complex data sets. You have experience working with complex and unstructured data sets....",London,118,None,43.8,AI Developer
4,Citi,United Kingdom,Strong grasp of algorithms and data structures. Deep knowledge of PCS is a big plus. No....,London,11065,None,44.4,Credit Front Office Senior Developer
7,KPMG UK,United Kingdom,"Other core consulting skills, including planning and delivering workshops, structured interviewing, process mapping, data gathering and analysis....",London,3632,None,51.0,"Manager – Procurement Technology, Powered Enterprise – Corporates"
8,QuintilesIMS,United Kingdom,"Whilst initially focusing on data quality, the incumbent must be willing to learn about the broader GxP quality and compliance principles, master the relevant...",London,913,None,44.4,"Senior Manager, Data Quality"
9,Guru,United Kingdom,"You are analytical, with the ability to analyse data; Joining on a part time (2 days a week) or freelance basis the Digital Marketing Executive / Social Media...",London,10,£8 - £10 an hour,43.8,DIGITAL MARKETING EXEC (FASHION / JEWELLERY BRAND)
